Sequence,label
Seq18_11,Happiness
Seq18_13,Happiness
Seq18_14,Happiness
Seq18_15,Happiness
Seq18_16,Happiness
Seq18_17,Happiness
Seq18_18,Happiness
Seq18_19,Happiness
Seq18_20,Happiness
Seq19_01,Happiness
Seq19_02,Happiness
Seq19_03,Happiness
Seq19_05,Happiness
Seq19_07,Happiness
Seq19_08,Happiness
Seq19_09,Happiness
Seq19_11,Happiness
Seq19_13,Happiness
Seq19_14,Happiness
Seq19_16,Happiness
Seq19_17,Happiness
Seq19_19,Happiness
Seq20_01,Surprise
Seq20_02,Surprise
Seq20_03,Surprise
Seq20_04,Surprise
Seq20_05,Surprise
Seq20_06,Surprise
Seq20_07,Surprise
Seq20_10,Surprise
Seq20_11,Surprise
Seq20_12,Surprise
Seq20_13,Surprise
Seq20_14,Surprise
Seq20_15,Surprise
Seq20_17,Surprise
Seq20_18,Surprise
Seq20_19,Surprise
Seq20_20,Surprise
Seq21_01,Happiness
Seq21_02,Happiness
Seq21_03,Happiness
Seq21_05,Happiness
Seq21_06,Happiness
Seq21_07,Happiness
Seq21_08,Happiness
Seq21_09,Happiness
Seq21_10,Happiness
Seq21_11,Happiness
Seq21_13,Happiness
Seq21_14,Happiness
Seq21_16,Happiness
Seq21_17,Happiness
Seq21_18,Happiness
Seq21_19,Happiness
Seq21_20,Happiness
Seq22_01,Fear
Seq22_02,Fear
Seq22_03,Fear
Seq22_04,Fear
Seq22_05,Fear
Seq22_06,Fear
Seq22_07,Fear
Seq22_08,Fear
Seq22_09,Fear
Seq22_11,Fear
Seq22_12,Fear
Seq22_13,Fear
Seq22_14,Fear
Seq22_15,Fear
Seq22_16,Fear
Seq22_18,Fear
Seq22_19,Fear
Seq22_20,Fear
Seq23_01,Anger
Seq23_02,Anger
Seq23_03,Anger
Seq23_04,Anger
Seq23_05,Anger
Seq23_07,Anger
Seq23_08,Anger
Seq23_10,Anger
Seq23_11,Anger
Seq23_12,Anger
Seq23_13,Anger
Seq23_14,Anger
Seq23_15,Anger
Seq23_16,Anger
Seq23_17,Anger
Seq23_20,Anger
Seq24_01,Anger
Seq24_02,Anger
Seq24_03,Anger
Seq24_04,Anger
Seq24_05,Anger
Seq24_06,Anger
Seq24_07,Anger
Seq24_09,Anger
Seq24_10,Anger
Seq24_11,Anger
Seq24_12,Anger
Seq24_13,Anger
Seq24_14,Anger
Seq24_15,Anger
Seq24_16,Anger
Seq24_17,Anger
Seq24_18,Anger
Seq24_19,Anger
Seq24_20,Anger
Seq25_01,Surprise
Seq25_02,Surprise
Seq25_03,Surprise
Seq25_04,Surprise
Seq25_05,Surprise
Seq25_06,Surprise
Seq25_07,Surprise
Seq25_09,Surprise
Seq25_11,Surprise
Seq25_12,Surprise
Seq25_13,Surprise
Seq25_14,Surprise
Seq25_16,Surprise
Seq25_17,Surprise
Seq25_18,Surprise
Seq25_19,Surprise
Seq25_20,Surprise
Seq26_01,Anger
Seq26_02,Anger
Seq26_03,Anger
Seq26_04,Anger
Seq26_05,Anger
Seq26_06,Anger
Seq26_07,Anger
Seq26_08,Anger
Seq26_09,Anger
Seq26_11,Anger
Seq26_12,Anger
Seq26_13,Anger
Seq26_14,Anger
Seq26_16,Anger
Seq26_17,Anger
Seq26_18,Anger
Seq26_19,Anger
Seq26_20,Anger
Seq27_01,Anger
Seq27_02,Anger
Seq27_03,Anger
Seq27_04,Anger
Seq27_05,Anger
Seq27_06,Anger
Seq27_07,Anger
Seq27_08,Anger
Seq27_09,Anger
Seq27_10,Anger
Seq27_11,Anger
Seq27_12,Anger
Seq27_13,Anger
Seq27_15,Anger
Seq27_17,Anger
Seq27_18,Anger
Seq27_19,Anger
Seq27_20,Anger
Seq28_01,Anger
Seq28_02,Anger
Seq28_04,Anger
Seq28_06,Anger
Seq28_07,Anger
Seq28_08,Anger
Seq28_09,Anger
Seq28_11,Anger
Seq28_13,Anger
Seq28_14,Anger
Seq28_16,Anger
Seq28_17,Anger
Seq28_18,Anger
Seq28_19,Anger
Seq28_20,Anger
Seq29_01,Anger
Seq29_02,Anger
Seq29_03,Anger
Seq29_04,Anger
Seq29_05,Anger
Seq29_06,Anger
Seq29_09,Anger
Seq29_10,Anger
Seq29_12,Anger
Seq29_13,Anger
Seq29_14,Anger
Seq29_16,Anger
Seq29_17,Anger
Seq29_18,Anger
Seq29_19,Anger
Seq30_01,Anger
Seq30_02,Anger
Seq30_04,Anger
Seq30_08,Anger
Seq30_09,Anger
Seq30_10,Anger
Seq30_11,Anger
Seq30_12,Anger
Seq30_13,Anger
Seq30_14,Anger
Seq30_15,Anger
Seq30_17,Anger
Seq30_18,Anger
Seq30_19,Anger
Seq30_20,Anger
Seq31_02,Disgust
Seq31_03,Disgust
Seq31_04,Disgust
Seq31_06,Disgust
Seq31_07,Disgust
Seq31_08,Disgust
Seq31_09,Disgust
Seq31_10,Disgust
Seq31_11,Disgust
Seq31_12,Disgust
Seq31_14,Disgust
Seq31_15,Disgust
Seq31_16,Disgust
Seq31_17,Disgust
Seq31_18,Disgust
Seq31_19,Disgust
Seq32_01,Disgust
Seq32_04,Disgust
Seq32_05,Disgust
Seq32_06,Disgust
Seq32_07,Disgust
Seq32_09,Disgust
Seq32_10,Disgust
Seq32_11,Disgust
Seq32_12,Disgust
Seq32_13,Disgust
Seq32_14,Disgust
Seq32_15,Disgust
Seq32_16,Disgust
Seq32_18,Disgust
Seq32_19,Disgust
Seq33_01,Disgust
Seq33_02,Disgust
Seq33_05,Disgust
Seq33_06,Disgust
Seq33_07,Disgust
Seq33_08,Disgust
Seq33_09,Disgust
Seq33_10,Disgust
Seq33_11,Disgust
Seq33_12,Disgust
Seq33_13,Disgust
Seq33_14,Disgust
Seq33_17,Disgust
Seq33_18,Disgust
Seq33_19,Disgust
Seq33_20,Disgust
Seq34_01,Happiness
Seq34_02,Happiness
Seq34_03,Happiness
Seq34_04,Happiness
Seq34_05,Happiness
Seq34_06,Happiness
Seq34_07,Happiness
Seq34_09,Happiness
Seq34_10,Happiness
Seq34_11,Happiness
Seq34_12,Happiness
Seq34_14,Happiness
Seq34_15,Happiness
Seq34_16,Happiness
Seq34_17,Happiness
Seq34_18,Happiness
Seq34_19,Happiness
Seq34_20,Happiness
Seq35_01,Anger
Seq35_02,Anger
Seq35_04,Anger
Seq35_05,Anger
Seq35_06,Anger
Seq35_08,Anger
Seq35_09,Anger
Seq35_10,Anger
Seq35_13,Anger
Seq35_15,Anger
Seq35_17,Anger
Seq35_19,Anger
Seq35_20,Anger
Seq36_01,Happiness
Seq36_02,Happiness
Seq36_03,Happiness
Seq36_04,Happiness
Seq36_06,Happiness
Seq36_07,Happiness
Seq36_08,Happiness
Seq36_09,Happiness
Seq36_11,Happiness
Seq36_12,Happiness
Seq36_13,Happiness
Seq36_14,Happiness
Seq36_15,Happiness
Seq36_17,Happiness
Seq36_18,Happiness
Seq36_19,Happiness
Seq36_20,Happiness
Seq37_01,Happiness
Seq37_02,Happiness
Seq37_03,Happiness
Seq37_04,Happiness
Seq37_05,Happiness
Seq37_06,Happiness
Seq37_07,Happiness
Seq37_08,Happiness
Seq37_09,Happiness
Seq37_10,Happiness
Seq37_11,Happiness
Seq37_12,Happiness
Seq37_14,Happiness
Seq37_15,Happiness
Seq37_16,Happiness
Seq37_17,Happiness
Seq37_19,Happiness
Seq37_20,Happiness
Seq38_01,Happiness
Seq38_02,Happiness
Seq38_03,Happiness
Seq38_04,Happiness
Seq38_05,Happiness
Seq38_06,Happiness
Seq38_07,Happiness
Seq38_08,Happiness
Seq38_09,Happiness
Seq38_11,Happiness
Seq38_12,Happiness
Seq38_13,Happiness
Seq38_14,Happiness
Seq38_15,Happiness
Seq38_16,Happiness
Seq38_18,Happiness
Seq38_20,Happiness
Seq39_02,Anger
Seq39_04,Anger
Seq39_05,Anger
Seq39_06,Anger
Seq39_07,Anger
Seq39_08,Anger
Seq39_09,Anger
Seq39_11,Anger
Seq39_12,Anger
Seq39_13,Anger
Seq39_14,Anger
Seq39_15,Anger
Seq39_16,Anger
Seq39_20,Anger
Seq40_01,Anger
Seq40_02,Anger
Seq40_06,Anger
Seq40_07,Anger
Seq40_09,Anger
Seq40_10,Anger
Seq40_11,Anger
Seq40_12,Anger
Seq40_14,Anger
Seq40_16,Anger
Seq40_17,Anger
Seq40_18,Anger
Seq40_19,Anger
Seq40_20,Anger
Seq41_01,Anger
Seq41_02,Anger
Seq41_03,Anger
Seq41_04,Anger
Seq41_05,Anger
Seq41_07,Anger
Seq41_08,Anger
Seq41_09,Anger
Seq41_10,Anger
Seq41_12,Anger
Seq41_13,Anger
Seq41_14,Anger
Seq41_15,Anger
Seq41_16,Anger
Seq41_17,Anger
Seq41_18,Anger
Seq41_19,Anger
Seq41_20,Anger
Seq42_01,Contempt
Seq42_02,Contempt
Seq42_04,Contempt
Seq42_05,Contempt
Seq42_06,Contempt
Seq42_07,Contempt
Seq42_08,Contempt
Seq42_09,Contempt
Seq42_10,Contempt
Seq42_11,Contempt
Seq42_12,Contempt
Seq42_13,Contempt
Seq42_14,Contempt
Seq42_15,Contempt
Seq42_16,Contempt
Seq42_17,Contempt
Seq42_18,Contempt
Seq42_19,Contempt
Seq42_20,Contempt
Seq43_01,Contempt
Seq43_02,Contempt
Seq43_03,Contempt
Seq43_04,Contempt
Seq43_05,Contempt
Seq43_06,Contempt
Seq43_07,Contempt
Seq43_09,Contempt
Seq43_11,Contempt
Seq43_12,Contempt
Seq43_13,Contempt
Seq43_14,Contempt
Seq43_15,Contempt
Seq43_16,Contempt
Seq43_17,Contempt
Seq43_19,Contempt
Seq43_20,Contempt
Seq44_01,Disgust
Seq44_02,Disgust
Seq44_03,Disgust
Seq44_04,Disgust
Seq44_05,Disgust
Seq44_07,Disgust
Seq44_08,Disgust
Seq44_09,Disgust
Seq44_10,Disgust
Seq44_12,Disgust
Seq44_13,Disgust
Seq44_14,Disgust
Seq44_15,Disgust
Seq44_16,Disgust
Seq44_18,Disgust
Seq44_20,Disgust
Seq45_01,Happiness
Seq45_02,Happiness
Seq45_03,Happiness
Seq45_04,Happiness
Seq45_05,Happiness
Seq45_06,Happiness
Seq45_07,Happiness
Seq45_08,Happiness
Seq45_11,Happiness
Seq45_13,Happiness
Seq45_14,Happiness
Seq45_15,Happiness
Seq45_17,Happiness
Seq45_18,Happiness
Seq45_19,Happiness
Seq45_20,Happiness
Seq46_01,Happiness
Seq46_02,Happiness
Seq46_03,Happiness
Seq46_04,Happiness
Seq46_06,Happiness
Seq46_07,Happiness
Seq46_08,Happiness
Seq46_09,Happiness
Seq46_10,Happiness
Seq46_11,Happiness
Seq46_13,Happiness
Seq46_15,Happiness
Seq46_16,Happiness
Seq46_17,Happiness
Seq46_18,Happiness
Seq46_20,Happiness
Seq47_03,Happiness
Seq47_04,Happiness
Seq47_05,Happiness
Seq47_06,Happiness
Seq47_10,Happiness
Seq47_11,Happiness
Seq47_13,Happiness
Seq47_15,Happiness
Seq47_16,Happiness
Seq47_17,Happiness
Seq47_18,Happiness
Seq47_19,Happiness
Seq47_20,Happiness
Seq48_01,Disgust
Seq48_03,Disgust
Seq48_04,Disgust
Seq48_06,Disgust
Seq48_07,Disgust
Seq48_08,Disgust
Seq48_10,Disgust
Seq48_11,Disgust
Seq48_12,Disgust
Seq48_13,Disgust
Seq48_14,Disgust
Seq48_17,Disgust
Seq48_18,Disgust
Seq48_20,Disgust
Seq49_02,Contempt
Seq49_03,Contempt
Seq49_04,Contempt
Seq49_05,Contempt
Seq49_06,Contempt
Seq49_07,Contempt
Seq49_08,Contempt
Seq49_09,Contempt
Seq49_10,Contempt
Seq49_11,Contempt
Seq49_14,Contempt
Seq49_15,Contempt
Seq49_17,Contempt
Seq49_18,Contempt
Seq49_19,Contempt
Seq49_20,Contempt
Seq50_01,Fear
Seq50_02,Fear
Seq50_03,Fear
Seq50_04,Fear
Seq50_05,Fear
Seq50_06,Fear
Seq50_07,Fear
Seq50_08,Fear
Seq50_09,Fear
Seq50_10,Fear
Seq50_11,Fear
Seq50_12,Fear
Seq50_14,Fear
Seq50_15,Fear
Seq50_16,Fear
Seq50_18,Fear
Seq51_01,Fear
Seq51_02,Fear
Seq51_03,Fear
Seq51_06,Fear
Seq51_07,Fear
Seq51_08,Fear
Seq51_09,Fear
Seq51_10,Fear
Seq51_11,Fear
Seq51_12,Fear
Seq51_14,Fear
Seq51_16,Fear
Seq51_18,Fear
Seq51_19,Fear
Seq51_20,Fear
Seq52_01,Surprise
Seq52_02,Surprise
Seq52_04,Surprise
Seq52_05,Surprise
Seq52_06,Surprise
Seq52_07,Surprise
Seq52_09,Surprise
Seq52_10,Surprise
Seq52_11,Surprise
Seq52_13,Surprise
Seq52_14,Surprise
Seq52_16,Surprise
Seq52_17,Surprise
Seq52_19,Surprise
Seq52_20,Surprise
Seq53_01,Anger
Seq53_02,Anger
Seq53_03,Anger
Seq53_04,Anger
Seq53_06,Anger
Seq53_07,Anger
Seq53_08,Anger
Seq53_10,Anger
Seq53_11,Anger
Seq53_12,Anger
Seq53_13,Anger
Seq53_14,Anger
Seq53_15,Anger
Seq53_16,Anger
Seq53_17,Anger
Seq53_19,Anger
Seq53_20,Anger
Seq54_01,Anger
Seq54_02,Anger
Seq54_03,Anger
Seq54_04,Anger
Seq54_05,Anger
Seq54_06,Anger
Seq54_07,Anger
Seq54_08,Anger
Seq54_09,Anger
Seq54_10,Anger
Seq54_13,Anger
Seq54_15,Anger
Seq54_16,Anger
Seq54_17,Anger
Seq54_19,Anger
Seq54_20,Anger
Seq55_01,Anger
Seq55_02,Anger
Seq55_03,Anger
Seq55_06,Anger
Seq55_07,Anger
Seq55_09,Anger
Seq55_11,Anger
Seq55_13,Anger
Seq55_14,Anger
Seq55_15,Anger
Seq55_16,Anger
Seq55_17,Anger
Seq55_18,Anger
Seq55_19,Anger
Seq55_20,Anger
Seq56_01,Anger
Seq56_02,Anger
Seq56_03,Anger
Seq56_04,Anger
Seq56_05,Anger
Seq56_06,Anger
Seq56_07,Anger
Seq56_08,Anger
Seq56_09,Anger
Seq56_10,Anger
Seq56_11,Anger
Seq56_13,Anger
Seq56_14,Anger
Seq56_16,Anger
Seq56_17,Anger
Seq56_18,Anger
Seq56_19,Anger
Seq57_01,Anger
Seq57_02,Anger
Seq57_03,Anger
Seq57_04,Anger
Seq57_05,Anger
Seq57_06,Anger
Seq57_09,Anger
Seq57_10,Anger
Seq57_11,Anger
Seq57_13,Anger
Seq57_15,Anger
Seq57_17,Anger
Seq57_18,Anger
Seq57_20,Anger
Seq58_01,Anger
Seq58_02,Anger
Seq58_03,Anger
Seq58_06,Anger
Seq58_07,Anger
Seq58_08,Anger
Seq58_10,Anger
Seq58_11,Anger
Seq58_13,Anger
Seq58_15,Anger
Seq58_16,Anger
Seq58_17,Anger
Seq58_19,Anger
Seq58_20,Anger
Seq59_02,Fear
Seq59_04,Fear
Seq59_05,Fear
Seq59_07,Fear
Seq59_08,Fear
Seq59_10,Fear
Seq59_11,Fear
Seq59_12,Fear
Seq59_13,Fear
Seq59_14,Fear
Seq59_15,Fear
Seq59_17,Fear
Seq59_18,Fear
Seq59_20,Fear
Seq60_01,Other
Seq60_02,Other
Seq60_03,Other
Seq60_04,Other
Seq60_05,Other
Seq60_06,Other
Seq60_07,Other
Seq60_08,Other
Seq60_10,Other
Seq60_11,Other
Seq60_12,Other
Seq60_13,Other
Seq60_14,Other
Seq60_15,Other
Seq60_16,Other
Seq60_18,Other
Seq60_19,Other
Seq60_20,Other
Seq61_01,Surprise
Seq61_02,Surprise
Seq61_04,Surprise
Seq61_06,Surprise
Seq61_07,Surprise
Seq61_08,Surprise
Seq61_09,Surprise
Seq61_10,Surprise
Seq61_11,Surprise
Seq61_13,Surprise
Seq61_14,Surprise
Seq61_15,Surprise
Seq61_16,Surprise
Seq61_18,Surprise
Seq61_19,Surprise
Seq61_20,Surprise
Seq62_01,Happiness
Seq62_02,Happiness
Seq62_05,Happiness
Seq62_07,Happiness
Seq62_09,Happiness
Seq62_11,Happiness
Seq62_12,Happiness
Seq62_13,Happiness
Seq62_15,Happiness
Seq62_16,Happiness
Seq62_17,Happiness
Seq62_18,Happiness
Seq62_19,Happiness
Seq62_20,Happiness
Seq63_01,Happiness
Seq63_02,Happiness
Seq63_03,Happiness
Seq63_04,Happiness
Seq63_05,Happiness
Seq63_06,Happiness
Seq63_07,Happiness
Seq63_08,Happiness
Seq63_10,Happiness
Seq63_11,Happiness
Seq63_12,Happiness
Seq63_15,Happiness
Seq63_17,Happiness
Seq63_18,Happiness
Seq63_19,Happiness
Seq63_20,Happiness
Seq64_01,Happiness
Seq64_02,Happiness
Seq64_03,Happiness
Seq64_04,Happiness
Seq64_05,Happiness
Seq64_06,Happiness
Seq64_09,Happiness
Seq64_10,Happiness
Seq64_11,Happiness
Seq64_12,Happiness
Seq64_13,Happiness
Seq64_14,Happiness
Seq64_15,Happiness
Seq64_16,Happiness
Seq64_17,Happiness
Seq64_18,Happiness
Seq64_19,Happiness
Seq64_20,Happiness
Seq65_01,Contempt
Seq65_06,Contempt
Seq65_07,Contempt
Seq65_08,Contempt
Seq65_10,Contempt
Seq65_11,Contempt
Seq65_12,Contempt
Seq65_13,Contempt
Seq65_14,Contempt
Seq65_15,Contempt
Seq65_16,Contempt
Seq65_17,Contempt
Seq65_18,Contempt
Seq65_19,Contempt
Seq66_02,Happiness
Seq66_03,Happiness
Seq66_04,Happiness
Seq66_05,Happiness
Seq66_06,Happiness
Seq66_07,Happiness
Seq66_08,Happiness
Seq66_09,Happiness
Seq66_10,Happiness
Seq66_11,Happiness
Seq66_12,Happiness
Seq66_13,Happiness
Seq66_15,Happiness
Seq66_16,Happiness
Seq66_18,Happiness
Seq66_19,Happiness
Seq67_04,Happiness
Seq67_08,Happiness
Seq67_09,Happiness
Seq67_10,Happiness
Seq67_11,Happiness
Seq67_12,Happiness
Seq67_13,Happiness
Seq67_14,Happiness
Seq67_15,Happiness
Seq67_16,Happiness
Seq67_17,Happiness
Seq67_19,Happiness
Seq67_20,Happiness
Seq68_01,Happiness
Seq68_02,Happiness
Seq68_03,Happiness
Seq68_04,Happiness
Seq68_06,Happiness
Seq68_08,Happiness
Seq68_09,Happiness
Seq68_10,Happiness
Seq68_11,Happiness
Seq68_13,Happiness
Seq68_14,Happiness
Seq68_15,Happiness
Seq68_16,Happiness
Seq68_17,Happiness
Seq68_18,Happiness
Seq68_19,Happiness
Seq69_01,Happiness
Seq69_02,Happiness
Seq69_03,Happiness
Seq69_04,Happiness
Seq69_05,Happiness
Seq69_06,Happiness
Seq69_07,Happiness
Seq69_09,Happiness
Seq69_10,Happiness
Seq69_11,Happiness
Seq69_13,Happiness
Seq69_14,Happiness
Seq69_16,Happiness
Seq69_17,Happiness
Seq69_18,Happiness
Seq69_19,Happiness
Seq69_20,Happiness
Seq70_01,Sadness
Seq70_03,Sadness
Seq70_04,Sadness
Seq70_05,Sadness
Seq70_07,Sadness
Seq70_08,Sadness
Seq70_09,Sadness
Seq70_10,Sadness
Seq70_12,Sadness
Seq70_13,Sadness
Seq70_14,Sadness
Seq70_15,Sadness
Seq70_16,Sadness
Seq70_17,Sadness
Seq70_18,Sadness
Seq70_19,Sadness
Seq70_20,Sadness
Seq71_01,Contempt
Seq71_02,Contempt
Seq71_03,Contempt
Seq71_04,Contempt
Seq71_06,Contempt
Seq71_08,Contempt
Seq71_10,Contempt
Seq71_11,Contempt
Seq71_12,Contempt
Seq71_13,Contempt
Seq71_14,Contempt
Seq71_15,Contempt
Seq71_16,Contempt
Seq71_17,Contempt
Seq71_18,Contempt
Seq71_19,Contempt
Seq71_20,Contempt
Seq72_01,Surprise
Seq72_02,Surprise
Seq72_04,Surprise
Seq72_05,Surprise
Seq72_07,Surprise
Seq72_09,Surprise
Seq72_10,Surprise
Seq72_11,Surprise
Seq72_12,Surprise
Seq72_14,Surprise
Seq72_16,Surprise
Seq72_17,Surprise
Seq72_18,Surprise
Seq72_19,Surprise
Seq73_01,Anger
Seq73_03,Anger
Seq73_04,Anger
Seq73_05,Anger
Seq73_06,Anger
Seq73_07,Anger
Seq73_08,Anger
Seq73_09,Anger
Seq73_10,Anger
Seq73_12,Anger
Seq73_13,Anger
Seq73_14,Anger
Seq73_15,Anger
Seq73_16,Anger
Seq73_17,Anger
Seq73_18,Anger
Seq73_19,Anger
Seq73_20,Anger
Seq74_01,Surprise
Seq74_02,Surprise
Seq74_03,Surprise
Seq74_04,Surprise
Seq74_07,Surprise
Seq74_08,Surprise
Seq74_09,Surprise
Seq74_10,Surprise
Seq74_11,Surprise
Seq74_12,Surprise
Seq74_15,Surprise
Seq74_16,Surprise
Seq74_18,Surprise
Seq74_19,Surprise
Seq74_20,Surprise
Seq75_02,Anger
Seq75_03,Anger
Seq75_04,Anger
Seq75_05,Anger
Seq75_08,Anger
Seq75_09,Anger
Seq75_12,Anger
Seq75_15,Anger
Seq75_16,Anger
Seq75_17,Anger
Seq75_18,Anger
Seq75_19,Anger
Seq76_01,Surprise
Seq76_02,Surprise
Seq76_03,Surprise
Seq76_04,Surprise
Seq76_05,Surprise
Seq76_07,Surprise
Seq76_08,Surprise
Seq76_09,Surprise
Seq76_10,Surprise
Seq76_14,Surprise
Seq76_15,Surprise
Seq76_16,Surprise
Seq76_19,Surprise
Seq76_20,Surprise
Seq77_01,Happiness
Seq77_03,Happiness
Seq77_04,Happiness
Seq77_05,Happiness
Seq77_06,Happiness
Seq77_07,Happiness
Seq77_08,Happiness
Seq77_11,Happiness
Seq77_12,Happiness
Seq77_13,Happiness
Seq77_14,Happiness
Seq77_15,Happiness
Seq77_16,Happiness
Seq77_17,Happiness
