Sequence,label
Seq14_13,repression
Seq14_14,repression
Seq14_15,repression
Seq14_16,repression
Seq14_17,repression
Seq14_18,repression
Seq14_19,repression
Seq14_20,repression
Seq15,others
Seq15_01,others
Seq15_02,others
Seq15_03,others
Seq15_04,others
Seq15_05,others
Seq15_06,others
Seq15_07,others
Seq15_08,others
Seq15_09,others
Seq15_10,others
Seq15_11,others
Seq15_12,others
Seq15_13,others
Seq15_14,others
Seq15_15,others
Seq15_16,others
Seq15_17,others
Seq15_18,others
Seq15_19,others
Seq15_20,others
Seq16,happiness
Seq16_01,happiness
Seq16_02,happiness
Seq16_03,happiness
Seq16_04,happiness
Seq16_05,happiness
Seq16_06,happiness
Seq16_07,happiness
Seq16_08,happiness
Seq16_09,happiness
Seq16_10,happiness
Seq16_11,happiness
Seq16_12,happiness
Seq16_13,happiness
Seq16_14,happiness
Seq16_15,happiness
Seq16_16,happiness
Seq16_17,happiness
Seq16_18,happiness
Seq16_19,happiness
Seq16_20,happiness
Seq17,others
Seq17_01,others
Seq17_02,others
Seq17_03,others
Seq17_04,others
Seq17_05,others
Seq17_06,others
Seq17_07,others
Seq17_08,others
Seq17_09,others
Seq17_10,others
Seq17_11,others
Seq17_12,others
Seq17_13,others
Seq17_14,others
Seq17_15,others
Seq17_16,others
Seq17_17,others
Seq17_18,others
Seq17_19,others
Seq17_20,others
Seq18,others
Seq18_01,others
Seq18_02,others
Seq18_03,others
Seq18_04,others
Seq18_05,others
Seq18_06,others
Seq18_07,others
Seq18_08,others
Seq18_09,others
Seq18_10,others
Seq18_11,others
Seq18_12,others
Seq18_13,others
Seq18_14,others
Seq18_15,others
Seq18_16,others
Seq18_17,others
Seq18_18,others
Seq18_19,others
Seq18_20,others
Seq19,surprise
Seq19_01,surprise
Seq19_02,surprise
Seq19_03,surprise
Seq19_04,surprise
Seq19_05,surprise
Seq19_06,surprise
Seq19_07,surprise
Seq19_08,surprise
Seq19_09,surprise
Seq19_10,surprise
Seq19_11,surprise
Seq19_12,surprise
Seq19_13,surprise
Seq19_14,surprise
Seq19_15,surprise
Seq19_16,surprise
Seq19_17,surprise
Seq19_18,surprise
Seq19_19,surprise
Seq19_20,surprise
Seq20,surprise
Seq20_01,surprise
Seq20_02,surprise
Seq20_03,surprise
Seq20_04,surprise
Seq20_05,surprise
Seq20_06,surprise
Seq20_07,surprise
Seq20_08,surprise
Seq20_09,surprise
Seq20_10,surprise
Seq20_11,surprise
Seq20_12,surprise
Seq20_13,surprise
Seq20_14,surprise
Seq20_15,surprise
Seq20_16,surprise
Seq20_17,surprise
Seq20_18,surprise
Seq20_19,surprise
Seq20_20,surprise
Seq21,surprise
Seq21_01,surprise
Seq21_02,surprise
Seq21_03,surprise
Seq21_04,surprise
Seq21_05,surprise
Seq21_06,surprise
Seq21_07,surprise
Seq21_08,surprise
Seq21_09,surprise
Seq21_10,surprise
Seq21_11,surprise
Seq21_12,surprise
Seq21_13,surprise
Seq21_14,surprise
Seq21_15,surprise
Seq21_16,surprise
Seq21_17,surprise
Seq21_18,surprise
Seq21_19,surprise
Seq21_20,surprise
Seq22,others
Seq22_01,others
Seq22_02,others
Seq22_03,others
Seq22_04,others
Seq22_05,others
Seq22_06,others
Seq22_07,others
Seq22_08,others
Seq22_09,others
Seq22_10,others
Seq22_11,others
Seq22_12,others
Seq22_13,others
Seq22_14,others
Seq22_15,others
Seq22_16,others
Seq22_17,others
Seq22_18,others
Seq22_19,others
Seq22_20,others
Seq24,others
Seq24_01,others
Seq24_02,others
Seq24_03,others
Seq24_04,others
Seq24_05,others
Seq24_06,others
Seq24_07,others
Seq24_08,others
Seq24_09,others
Seq24_10,others
Seq24_11,others
Seq24_12,others
Seq24_13,others
Seq24_14,others
Seq24_15,others
Seq24_16,others
Seq24_17,others
Seq24_18,others
Seq24_19,others
Seq24_20,others
Seq25,disgust
Seq25_01,disgust
Seq25_02,disgust
Seq25_03,disgust
Seq25_04,disgust
Seq25_05,disgust
Seq25_06,disgust
Seq25_07,disgust
Seq25_08,disgust
Seq25_09,disgust
Seq25_10,disgust
Seq25_11,disgust
Seq25_12,disgust
Seq25_13,disgust
Seq25_14,disgust
Seq25_15,disgust
Seq25_16,disgust
Seq25_17,disgust
Seq25_18,disgust
Seq25_19,disgust
Seq25_20,disgust
Seq26,others
Seq26_01,others
Seq26_02,others
Seq26_03,others
Seq26_04,others
Seq26_05,others
Seq26_06,others
Seq26_07,others
Seq26_08,others
Seq26_09,others
Seq26_10,others
Seq26_11,others
Seq26_12,others
Seq26_13,others
Seq26_14,others
Seq26_15,others
Seq26_16,others
Seq26_17,others
Seq26_18,others
Seq26_19,others
Seq26_20,others
Seq27,disgust
Seq27_01,disgust
Seq27_02,disgust
Seq27_03,disgust
Seq27_04,disgust
Seq27_05,disgust
Seq27_06,disgust
Seq27_07,disgust
Seq27_08,disgust
Seq27_09,disgust
Seq27_10,disgust
Seq27_11,disgust
Seq27_12,disgust
Seq27_13,disgust
Seq27_14,disgust
Seq27_15,disgust
Seq27_16,disgust
Seq27_17,disgust
Seq27_18,disgust
Seq27_19,disgust
Seq27_20,disgust
Seq28,disgust
Seq28_01,disgust
Seq28_02,disgust
Seq28_03,disgust
Seq28_04,disgust
Seq28_05,disgust
Seq28_06,disgust
Seq28_07,disgust
Seq28_08,disgust
Seq28_09,disgust
Seq28_10,disgust
Seq28_11,disgust
Seq28_12,disgust
Seq28_13,disgust
Seq28_14,disgust
Seq28_15,disgust
Seq28_16,disgust
Seq28_17,disgust
Seq28_18,disgust
Seq28_19,disgust
Seq28_20,disgust
Seq30,disgust
Seq30_01,disgust
Seq30_02,disgust
Seq30_03,disgust
Seq30_04,disgust
Seq30_05,disgust
Seq30_06,disgust
Seq30_07,disgust
Seq30_08,disgust
Seq30_09,disgust
Seq30_10,disgust
Seq30_11,disgust
Seq30_12,disgust
Seq30_13,disgust
Seq30_14,disgust
Seq30_15,disgust
Seq30_16,disgust
Seq30_17,disgust
Seq30_18,disgust
Seq30_19,disgust
Seq30_20,disgust
Seq32,others
Seq32_01,others
Seq32_02,others
Seq32_03,others
Seq32_04,others
Seq32_05,others
Seq32_06,others
Seq32_07,others
Seq32_08,others
Seq32_09,others
Seq32_10,others
Seq32_11,others
Seq32_12,others
Seq32_13,others
Seq32_14,others
Seq32_15,others
Seq32_16,others
Seq32_17,others
Seq32_18,others
Seq32_19,others
Seq32_20,others
Seq33,disgust
Seq33_01,disgust
Seq33_02,disgust
Seq33_03,disgust
Seq33_04,disgust
Seq33_05,disgust
Seq33_06,disgust
Seq33_07,disgust
Seq33_08,disgust
Seq33_09,disgust
Seq33_10,disgust
Seq33_11,disgust
Seq33_12,disgust
Seq33_13,disgust
Seq33_14,disgust
Seq33_15,disgust
Seq33_16,disgust
Seq33_17,disgust
Seq33_18,disgust
Seq33_19,disgust
Seq33_20,disgust
Seq36,happiness
Seq36_01,happiness
Seq36_02,happiness
Seq36_03,happiness
Seq36_04,happiness
Seq36_05,happiness
Seq36_06,happiness
Seq36_07,happiness
Seq36_08,happiness
Seq36_09,happiness
Seq36_10,happiness
Seq36_11,happiness
Seq36_12,happiness
Seq36_13,happiness
Seq36_14,happiness
Seq36_15,happiness
Seq36_16,happiness
Seq36_17,happiness
Seq36_18,happiness
Seq36_19,happiness
Seq36_20,happiness
Seq37,surprise
Seq37_01,surprise
Seq37_02,surprise
Seq37_03,surprise
Seq37_04,surprise
Seq37_05,surprise
Seq37_06,surprise
Seq37_07,surprise
Seq37_08,surprise
Seq37_09,surprise
Seq37_10,surprise
Seq37_11,surprise
Seq37_12,surprise
Seq37_13,surprise
Seq37_14,surprise
Seq37_15,surprise
Seq37_16,surprise
Seq37_17,surprise
Seq37_18,surprise
Seq37_19,surprise
Seq37_20,surprise
Seq38,others
Seq38_01,others
Seq38_02,others
Seq38_03,others
Seq38_04,others
Seq38_05,others
Seq38_06,others
Seq38_07,others
Seq38_08,others
Seq38_09,others
Seq38_10,others
Seq38_11,others
Seq38_12,others
Seq38_13,others
Seq38_14,others
Seq38_15,others
Seq38_16,others
Seq38_17,others
Seq38_18,others
Seq38_19,others
Seq38_20,others
Seq40,surprise
Seq40_01,surprise
Seq40_02,surprise
Seq40_03,surprise
Seq40_04,surprise
Seq40_05,surprise
Seq40_06,surprise
Seq40_07,surprise
Seq40_08,surprise
Seq40_09,surprise
Seq40_10,surprise
Seq40_11,surprise
Seq40_12,surprise
Seq40_13,surprise
Seq40_14,surprise
Seq40_15,surprise
Seq40_16,surprise
Seq40_17,surprise
Seq40_18,surprise
Seq40_19,surprise
Seq40_20,surprise
Seq41,others
Seq41_01,others
Seq41_02,others
Seq41_03,others
Seq41_04,others
Seq41_05,others
Seq41_06,others
Seq41_07,others
Seq41_08,others
Seq41_09,others
Seq41_10,others
Seq41_11,others
Seq41_12,others
Seq41_13,others
Seq41_14,others
Seq41_15,others
Seq41_16,others
Seq41_17,others
Seq41_18,others
Seq41_19,others
Seq41_20,others
Seq43,others
Seq43_01,others
Seq43_02,others
Seq43_03,others
Seq43_04,others
Seq43_05,others
Seq43_06,others
Seq43_07,others
Seq43_08,others
Seq43_09,others
Seq43_10,others
Seq43_11,others
Seq43_12,others
Seq43_13,others
Seq43_14,others
Seq43_15,others
Seq43_16,others
Seq43_17,others
Seq43_18,others
Seq43_19,others
Seq43_20,others
Seq45,others
Seq45_01,others
Seq45_02,others
Seq45_03,others
Seq45_04,others
Seq45_05,others
Seq45_06,others
Seq45_07,others
Seq45_08,others
Seq45_09,others
Seq45_10,others
Seq45_11,others
Seq45_12,others
Seq45_13,others
Seq45_14,others
Seq45_15,others
Seq45_16,others
Seq45_17,others
Seq45_18,others
Seq45_19,others
Seq45_20,others
Seq47,surprise
Seq47_01,surprise
Seq47_02,surprise
Seq47_03,surprise
Seq47_04,surprise
Seq47_05,surprise
Seq47_06,surprise
Seq47_07,surprise
Seq47_08,surprise
Seq47_09,surprise
Seq47_10,surprise
Seq47_11,surprise
Seq47_12,surprise
Seq47_13,surprise
Seq47_14,surprise
Seq47_15,surprise
Seq47_16,surprise
Seq47_17,surprise
Seq47_18,surprise
Seq47_19,surprise
Seq47_20,surprise
Seq48,others
Seq48_01,others
Seq48_02,others
Seq48_03,others
Seq48_04,others
Seq48_05,others
Seq48_06,others
Seq48_07,others
Seq48_08,others
Seq48_09,others
Seq48_10,others
Seq48_11,others
Seq48_12,others
Seq48_13,others
Seq48_14,others
Seq48_15,others
Seq48_16,others
Seq48_17,others
Seq48_18,others
Seq48_19,others
Seq48_20,others
Seq50,others
Seq50_01,others
Seq50_02,others
Seq50_03,others
Seq50_04,others
Seq50_05,others
Seq50_06,others
Seq50_07,others
Seq50_08,others
Seq50_09,others
Seq50_10,others
Seq50_11,others
Seq50_12,others
Seq50_13,others
Seq50_14,others
Seq50_15,others
Seq50_16,others
Seq50_17,others
Seq50_18,others
Seq50_19,others
Seq50_20,others
Seq51,others
Seq51_01,others
Seq51_02,others
Seq51_03,others
Seq51_04,others
Seq51_05,others
Seq51_06,others
Seq51_07,others
Seq51_08,others
Seq51_09,others
Seq51_10,others
Seq51_11,others
Seq51_12,others
Seq51_13,others
Seq51_14,others
Seq51_15,others
Seq51_16,others
Seq51_17,others
Seq51_18,others
Seq51_19,others
Seq51_20,others
Seq52,others
Seq52_01,others
Seq52_02,others
Seq52_03,others
Seq52_04,others
Seq52_05,others
Seq52_06,others
Seq52_07,others
Seq52_08,others
Seq52_09,others
Seq52_10,others
Seq52_11,others
Seq52_12,others
Seq52_13,others
Seq52_14,others
Seq52_15,others
Seq52_16,others
Seq52_17,others
Seq52_18,others
Seq52_19,others
Seq52_20,others
Seq53,others
Seq53_01,others
Seq53_02,others
Seq53_03,others
Seq53_04,others
Seq53_05,others
Seq53_06,others
Seq53_07,others
Seq53_08,others
Seq53_09,others
Seq53_10,others
Seq53_11,others
Seq53_12,others
Seq53_13,others
Seq53_14,others
Seq53_15,others
Seq53_16,others
Seq53_17,others
Seq53_18,others
Seq53_19,others
Seq53_20,others
Seq54,happiness
Seq54_01,happiness
Seq54_02,happiness
Seq54_03,happiness
Seq54_04,happiness
Seq54_05,happiness
Seq54_06,happiness
Seq54_07,happiness
Seq54_08,happiness
Seq54_09,happiness
Seq54_10,happiness
Seq54_11,happiness
Seq54_12,happiness
Seq54_13,happiness
Seq54_14,happiness
Seq54_15,happiness
Seq54_16,happiness
Seq54_17,happiness
Seq54_18,happiness
Seq54_19,happiness
Seq54_20,happiness
Seq55,surprise
Seq55_01,surprise
Seq55_02,surprise
Seq55_03,surprise
Seq55_04,surprise
Seq55_05,surprise
Seq55_06,surprise
Seq55_07,surprise
Seq55_08,surprise
Seq55_09,surprise
Seq55_10,surprise
Seq55_11,surprise
Seq55_12,surprise
Seq55_13,surprise
Seq55_14,surprise
Seq55_15,surprise
Seq55_16,surprise
Seq55_17,surprise
Seq55_18,surprise
Seq55_19,surprise
Seq55_20,surprise
Seq56,others
Seq56_01,others
Seq56_02,others
Seq56_03,others
Seq56_04,others
Seq56_05,others
Seq56_06,others
Seq56_07,others
Seq56_08,others
Seq56_09,others
Seq56_10,others
Seq56_11,others
Seq56_12,others
Seq56_13,others
Seq56_14,others
Seq56_15,others
Seq56_16,others
Seq56_17,others
Seq56_18,others
Seq56_19,others
Seq56_20,others
Seq57,surprise
Seq57_01,surprise
Seq57_02,surprise
Seq57_03,surprise
Seq57_04,surprise
Seq57_05,surprise
Seq57_06,surprise
Seq57_07,surprise
Seq57_08,surprise
Seq57_09,surprise
Seq57_10,surprise
Seq57_11,surprise
Seq57_12,surprise
Seq57_13,surprise
Seq57_14,surprise
Seq57_15,surprise
Seq57_16,surprise
Seq57_17,surprise
Seq57_18,surprise
Seq57_19,surprise
Seq57_20,surprise
Seq58,disgust
Seq58_01,disgust
Seq58_02,disgust
Seq58_03,disgust
Seq58_04,disgust
Seq58_05,disgust
Seq58_06,disgust
Seq58_07,disgust
Seq58_08,disgust
Seq58_09,disgust
Seq58_10,disgust
Seq58_11,disgust
Seq58_12,disgust
Seq58_13,disgust
Seq58_14,disgust
Seq58_15,disgust
Seq58_16,disgust
Seq58_17,disgust
Seq58_18,disgust
Seq58_19,disgust
Seq58_20,disgust
Seq59,disgust
Seq59_01,disgust
Seq59_02,disgust
Seq59_03,disgust
Seq59_04,disgust
Seq59_05,disgust
Seq59_06,disgust
Seq59_07,disgust
Seq59_08,disgust
Seq59_09,disgust
Seq59_10,disgust
Seq59_11,disgust
Seq59_12,disgust
Seq59_13,disgust
Seq59_14,disgust
Seq59_15,disgust
Seq59_16,disgust
Seq59_17,disgust
Seq59_18,disgust
Seq59_19,disgust
Seq59_20,disgust
Seq60,others
Seq60_01,others
Seq60_02,others
Seq60_03,others
Seq60_04,others
Seq60_05,others
Seq60_06,others
Seq60_07,others
Seq60_08,others
Seq60_09,others
Seq60_10,others
Seq60_11,others
Seq60_12,others
Seq60_13,others
Seq60_14,others
Seq60_15,others
Seq60_16,others
Seq60_17,others
Seq60_18,others
Seq60_19,others
Seq60_20,others
Seq63,disgust
Seq63_01,disgust
Seq63_02,disgust
Seq63_03,disgust
Seq63_04,disgust
Seq63_05,disgust
Seq63_06,disgust
Seq63_07,disgust
Seq63_08,disgust
Seq63_09,disgust
Seq63_10,disgust
Seq63_11,disgust
Seq63_12,disgust
Seq63_13,disgust
Seq63_14,disgust
Seq63_15,disgust
Seq63_16,disgust
Seq63_17,disgust
Seq63_18,disgust
Seq63_19,disgust
Seq63_20,disgust
Seq64,disgust
Seq64_01,disgust
Seq64_02,disgust
Seq64_03,disgust
Seq64_04,disgust
Seq64_05,disgust
Seq64_06,disgust
Seq64_07,disgust
Seq64_08,disgust
Seq64_09,disgust
Seq64_10,disgust
Seq64_11,disgust
Seq64_12,disgust
Seq64_13,disgust
Seq64_14,disgust
Seq64_15,disgust
Seq64_16,disgust
Seq64_17,disgust
Seq64_18,disgust
Seq64_19,disgust
Seq64_20,disgust
Seq65,disgust
Seq65_01,disgust
Seq65_02,disgust
Seq65_03,disgust
Seq65_04,disgust
Seq65_05,disgust
Seq65_06,disgust
Seq65_07,disgust
Seq65_08,disgust
Seq65_09,disgust
Seq65_10,disgust
Seq65_11,disgust
Seq65_12,disgust
Seq65_13,disgust
Seq65_14,disgust
Seq65_15,disgust
Seq65_16,disgust
Seq65_17,disgust
Seq65_18,disgust
Seq65_19,disgust
Seq65_20,disgust
Seq68,others
Seq68_01,others
Seq68_02,others
Seq68_03,others
Seq68_04,others
Seq68_05,others
Seq68_06,others
Seq68_07,others
Seq68_08,others
Seq68_09,others
Seq68_10,others
Seq68_11,others
Seq68_12,others
Seq68_13,others
Seq68_14,others
Seq68_15,others
Seq68_16,others
Seq68_17,others
Seq68_18,others
Seq68_19,others
Seq68_20,others
Seq72,others
Seq72_01,others
Seq72_02,others
Seq72_03,others
Seq72_04,others
Seq72_05,others
Seq72_06,others
Seq72_07,others
Seq72_08,others
Seq72_09,others
Seq72_10,others
Seq72_11,others
Seq72_12,others
Seq72_13,others
Seq72_14,others
Seq72_15,others
Seq72_16,others
Seq72_17,others
Seq72_18,others
Seq72_19,others
Seq72_20,others
Seq73,others
Seq73_01,others
Seq73_02,others
Seq73_03,others
Seq73_04,others
Seq73_05,others
Seq73_06,others
Seq73_07,others
Seq73_08,others
Seq73_09,others
Seq73_10,others
Seq73_11,others
Seq73_12,others
Seq73_13,others
Seq73_14,others
Seq73_15,others
Seq73_16,others
Seq73_17,others
Seq73_18,others
Seq73_19,others
Seq73_20,others
Seq75,repression
Seq75_01,repression
Seq75_02,repression
Seq75_03,repression
Seq75_04,repression
Seq75_05,repression
Seq75_06,repression
Seq75_07,repression
Seq75_08,repression
Seq75_09,repression
Seq75_10,repression
Seq75_11,repression
Seq75_12,repression
Seq75_13,repression
Seq75_14,repression
Seq75_15,repression
Seq75_16,repression
Seq75_17,repression
Seq75_18,repression
Seq75_19,repression
Seq75_20,repression
Seq76,happiness
Seq76_01,happiness
Seq76_02,happiness
Seq76_03,happiness
Seq76_04,happiness
Seq76_05,happiness
Seq76_06,happiness
Seq76_07,happiness
Seq76_08,happiness
Seq76_09,happiness
Seq76_10,happiness
Seq76_11,happiness
Seq76_12,happiness
Seq76_13,happiness
Seq76_14,happiness
Seq76_15,happiness
Seq76_16,happiness
Seq76_17,happiness
Seq76_18,happiness
Seq76_19,happiness
Seq76_20,happiness
Seq78,repression
Seq78_01,repression
Seq78_02,repression
Seq78_03,repression
Seq78_04,repression
Seq78_05,repression
Seq78_06,repression
Seq78_07,repression
Seq78_08,repression
Seq78_09,repression
Seq78_10,repression
Seq78_11,repression
Seq78_12,repression
Seq78_13,repression
Seq78_14,repression
Seq78_15,repression
Seq78_16,repression
Seq78_17,repression
Seq78_18,repression
Seq78_19,repression
Seq78_20,repression
Seq79,happiness
Seq79_01,happiness
Seq79_02,happiness
Seq79_03,happiness
Seq79_04,happiness
Seq79_05,happiness
Seq79_06,happiness
Seq79_07,happiness
Seq79_08,happiness
Seq79_09,happiness
Seq79_10,happiness
Seq79_11,happiness
Seq79_12,happiness
Seq79_13,happiness
Seq79_14,happiness
Seq79_15,happiness
Seq79_16,happiness
Seq79_17,happiness
Seq79_18,happiness
Seq79_19,happiness
Seq79_20,happiness
Seq80,repression
Seq80_01,repression
Seq80_02,repression
Seq80_03,repression
Seq80_04,repression
Seq80_05,repression
Seq80_06,repression
Seq80_07,repression
Seq80_08,repression
Seq80_09,repression
Seq80_10,repression
Seq80_11,repression
Seq80_12,repression
Seq80_13,repression
Seq80_14,repression
Seq80_15,repression
Seq80_16,repression
Seq80_17,repression
Seq80_18,repression
Seq80_19,repression
Seq80_20,repression
Seq81,others
Seq81_01,others
Seq81_02,others
Seq81_03,others
Seq81_04,others
Seq81_05,others
Seq81_06,others
Seq81_07,others
Seq81_08,others
Seq81_09,others
Seq81_10,others
Seq81_11,others
Seq81_12,others
Seq81_13,others
Seq81_14,others
Seq81_15,others
Seq81_16,others
Seq81_17,others
Seq81_18,others
Seq81_19,others
Seq81_20,others
Seq84,others
Seq84_01,others
Seq84_02,others
Seq84_03,others
Seq84_04,others
Seq84_05,others
Seq84_06,others
Seq84_07,others
Seq84_08,others
Seq84_09,others
Seq84_10,others
Seq84_11,others
Seq84_12,others
Seq84_13,others
Seq84_14,others
Seq84_15,others
Seq84_16,others
Seq84_17,others
Seq84_18,others
Seq84_19,others
Seq84_20,others
Seq85,others
Seq85_01,others
Seq85_02,others
Seq85_03,others
Seq85_04,others
Seq85_05,others
Seq85_06,others
Seq85_07,others
Seq85_08,others
Seq85_09,others
Seq85_10,others
Seq85_11,others
Seq85_12,others
Seq85_13,others
Seq85_14,others
Seq85_15,others
Seq85_16,others
Seq85_17,others
Seq85_18,others
Seq85_19,others
Seq85_20,others
Seq86,others
Seq86_01,others
Seq86_02,others
Seq86_03,others
Seq86_04,others
Seq86_05,others
Seq86_06,others
Seq86_07,others
Seq86_08,others
Seq86_09,others
Seq86_10,others
Seq86_11,others
Seq86_12,others
Seq86_13,others
Seq86_14,others
Seq86_15,others
Seq86_16,others
Seq86_17,others
Seq86_18,others
Seq86_19,others
Seq86_20,others
Seq87,others
Seq87_01,others
Seq87_02,others
Seq87_03,others
Seq87_04,others
Seq87_05,others
Seq87_06,others
Seq87_07,others
Seq87_08,others
Seq87_09,others
Seq87_10,others
Seq87_11,others
Seq87_12,others
Seq87_13,others
Seq87_14,others
Seq87_15,others
Seq87_16,others
Seq87_17,others
Seq87_18,others
Seq87_19,others
Seq87_20,others
Seq88,others
Seq88_01,others
Seq88_02,others
Seq88_03,others
Seq88_04,others
Seq88_05,others
Seq88_06,others
Seq88_07,others
Seq88_08,others
Seq88_09,others
Seq88_10,others
Seq88_11,others
Seq88_12,others
Seq88_13,others
Seq88_14,others
Seq88_15,others
Seq88_16,others
Seq88_17,others
Seq88_18,others
Seq88_19,others
Seq88_20,others
Seq89,others
Seq89_01,others
Seq89_02,others
Seq89_03,others
Seq89_04,others
Seq89_05,others
Seq89_06,others
Seq89_07,others
Seq89_08,others
Seq89_09,others
Seq89_10,others
Seq89_11,others
Seq89_12,others
Seq89_13,others
Seq89_14,others
Seq89_15,others
Seq89_16,others
Seq89_17,others
Seq89_18,others
Seq89_19,others
Seq89_20,others
Seq90,others
Seq90_01,others
Seq90_02,others
Seq90_03,others
Seq90_04,others
Seq90_05,others
Seq90_06,others
Seq90_07,others
Seq90_08,others
Seq90_09,others
Seq90_10,others
Seq90_11,others
Seq90_12,others
Seq90_13,others
Seq90_14,others
Seq90_15,others
Seq90_16,others
Seq90_17,others
Seq90_18,others
Seq90_19,others
Seq90_20,others
Seq91,others
Seq91_01,others
Seq91_02,others
Seq91_03,others
Seq91_04,others
Seq91_05,others
Seq91_06,others
Seq91_07,others
Seq91_08,others
Seq91_09,others
Seq91_10,others
Seq91_11,others
Seq91_12,others
Seq91_13,others
Seq91_14,others
Seq91_15,others
Seq91_16,others
Seq91_17,others
Seq91_18,others
Seq91_19,others
Seq91_20,others
Seq94,others
Seq94_01,others
Seq94_02,others
Seq94_03,others
Seq94_04,others
Seq94_05,others
Seq94_06,others
Seq94_07,others
